timestamp,volume,open,high,low,close
20250930 02:34:30 America/Denver,-1,48.95,49.1,48.95,49.1
20250930 02:34:45 America/Denver,-1,49.1,49.2,49.0,49.2
20250930 02:35:00 America/Denver,-1,49.2,49.55,48.85,49.05
20250930 02:35:15 America/Denver,-1,49.05,49.1,48.45,48.65
20250930 02:35:30 America/Denver,-1,48.65,49.0,48.65,49.0
20250930 02:35:45 America/Denver,-1,49.0,49.15,48.9,48.95
20250930 02:36:00 America/Denver,-1,48.95,49.05,48.8,48.9
20250930 02:36:15 America/Denver,-1,48.9,49.15,48.9,49.05
20250930 02:36:30 America/Denver,-1,49.05,49.05,48.55,48.6
20250930 02:36:45 America/Denver,-1,48.6,48.6,47.85,47.95
20250930 02:37:00 America/Denver,-1,47.95,48.1,47.55,47.65
20250930 02:37:15 America/Denver,-1,47.65,48.2,47.65,48.2
20250930 02:37:30 America/Denver,-1,48.2,48.55,48.1,48.25
20250930 02:37:45 America/Denver,-1,48.25,48.3,48.0,48.05
20250930 02:38:00 America/Denver,-1,48.05,48.6,48.05,48.6
20250930 02:38:15 America/Denver,-1,48.6,48.6,48.25,48.25
20250930 02:38:30 America/Denver,-1,48.25,48.35,48.0,48.2
20250930 02:38:45 America/Denver,-1,48.2,48.2,47.85,48.0
20250930 02:39:00 America/Denver,-1,48.0,48.1,48.0,48.05
20250930 02:39:15 America/Denver,-1,48.05,48.4,48.05,48.4
20250930 02:39:30 America/Denver,-1,48.4,48.65,48.0,48.4
20250930 02:39:45 America/Denver,-1,48.4,48.4,48.1,48.1
20250930 02:40:00 America/Denver,-1,48.1,48.35,47.4,48.05
20250930 02:40:15 America/Denver,-1,48.05,48.55,46.8,47.7
20250930 02:40:30 America/Denver,-1,47.7,48.5,46.85,48.05
20250930 02:40:45 America/Denver,-1,48.05,49.75,48.0,48.0
20250930 02:41:00 America/Denver,-1,48.0,48.05,46.9,47.85
20250930 02:41:15 America/Denver,-1,47.85,48.3,46.0,48.25
20250930 02:41:30 America/Denver,-1,48.25,48.3,48.2,48.3
20250930 02:41:45 America/Denver,-1,48.3,49.1,47.7,48.65
20250930 02:42:00 America/Denver,-1,48.65,48.7,47.65,48.6
20250930 02:42:15 America/Denver,-1,48.6,49.55,47.5,48.65
20250930 02:42:30 America/Denver,-1,48.65,49.45,47.85,48.7
20250930 02:42:45 America/Denver,-1,48.7,49.25,47.8,48.55
20250930 02:43:00 America/Denver,-1,48.55,48.85,47.75,48.6
20250930 02:43:15 America/Denver,-1,48.6,48.8,47.35,48.1
20250930 02:43:30 America/Denver,-1,48.1,48.3,47.35,48.3
20250930 02:43:45 America/Denver,-1,48.3,49.2,48.3,48.6
20250930 02:44:00 America/Denver,-1,48.6,48.6,47.7,48.4
20250930 02:44:15 America/Denver,-1,48.4,48.4,47.45,48.1
20250930 02:44:30 America/Denver,-1,48.1,48.3,47.4,48.25
20250930 02:44:45 America/Denver,-1,48.25,48.3,47.4,48.3
20250930 02:45:00 America/Denver,-1,48.3,48.5,47.85,48.5
20250930 02:45:15 America/Denver,-1,48.5,48.5,47.4,48.3
20250930 02:45:30 America/Denver,-1,48.3,48.3,47.15,48.2
20250930 02:45:45 America/Denver,-1,48.2,48.45,47.6,48.45
20250930 02:46:00 America/Denver,-1,48.45,48.85,47.65,48.7
20250930 02:46:15 America/Denver,-1,48.7,48.7,47.65,48.15
20250930 02:46:30 America/Denver,-1,48.15,48.7,48.05,48.3
20250930 02:46:45 America/Denver,-1,48.3,49.1,47.6,48.7
20250930 02:47:00 America/Denver,-1,48.7,49.4,48.6,49.1
20250930 02:47:15 America/Denver,-1,49.1,49.1,48.8,48.9
20250930 02:47:30 America/Denver,-1,48.9,49.85,48.35,49.3
20250930 02:47:45 America/Denver,-1,49.3,49.9,47.65,49.5
20250930 02:48:00 America/Denver,-1,49.5,49.9,48.75,49.9
20250930 02:48:15 America/Denver,-1,49.9,49.9,48.8,49.85
20250930 02:48:30 America/Denver,-1,49.85,50.5,49.05,49.8
20250930 02:48:45 America/Denver,-1,49.8,49.8,49.05,49.8
20250930 02:49:00 America/Denver,-1,49.8,50.65,49.1,50.1
20250930 02:49:15 America/Denver,-1,50.1,50.95,49.2,50.2
20250930 02:49:30 America/Denver,-1,50.2,51.25,49.4,50.35
20250930 02:49:45 America/Denver,-1,50.35,50.35,49.45,50.0
20250930 02:50:00 America/Denver,-1,50.0,50.0,49.0,49.9
20250930 02:50:15 America/Denver,-1,49.9,49.9,48.0,49.15
20250930 02:50:30 America/Denver,-1,49.15,49.75,48.9,49.1
20250930 02:50:45 America/Denver,-1,49.1,50.75,47.1,49.2
20250930 02:51:00 America/Denver,-1,49.2,50.55,49.2,50.55
20250930 02:51:15 America/Denver,-1,50.55,51.05,49.55,50.3
20250930 02:51:30 America/Denver,-1,50.3,52.65,49.65,50.45
20250930 02:51:45 America/Denver,-1,50.45,52.65,48.45,50.15
20250930 02:52:00 America/Denver,-1,50.15,51.2,49.45,50.5
20250930 02:52:15 America/Denver,-1,50.5,50.5,50.2,50.4
20250930 02:52:30 America/Denver,-1,50.4,51.05,49.65,50.3
20250930 02:52:45 America/Denver,-1,50.3,51.2,48.05,49.95
20250930 02:53:00 America/Denver,-1,49.95,49.95,49.6,49.6
20250930 02:53:15 America/Denver,-1,49.6,50.3,48.45,49.2
20250930 02:53:30 America/Denver,-1,49.2,49.2,48.6,49.15
20250930 02:53:45 America/Denver,-1,49.15,50.25,48.5,49.4
20250930 02:54:00 America/Denver,-1,49.4,50.3,48.5,49.4
20250930 02:54:15 America/Denver,-1,49.4,50.25,49.4,49.4
20250930 02:54:30 America/Denver,-1,49.4,49.95,49.4,49.5
20250930 02:54:45 America/Denver,-1,49.5,50.3,48.35,49.3
20250930 02:55:00 America/Denver,-1,49.3,50.2,48.45,49.1
20250930 02:55:15 America/Denver,-1,49.1,49.5,47.85,49.0
20250930 02:55:30 America/Denver,-1,49.0,49.85,47.95,49.1
20250930 02:55:45 America/Denver,-1,49.1,49.1,47.95,48.75
20250930 02:56:00 America/Denver,-1,48.75,49.15,48.5,49.1
20250930 02:56:15 America/Denver,-1,49.1,49.8,48.9,49.05
20250930 02:56:30 America/Denver,-1,49.05,49.05,48.9,48.9
20250930 02:56:45 America/Denver,-1,48.9,51.0,48.15,49.15
20250930 02:57:00 America/Denver,-1,49.15,50.95,48.4,49.1
20250930 02:57:15 America/Denver,-1,49.1,49.1,49.05,49.1
20250930 02:57:30 America/Denver,-1,49.1,49.1,48.9,48.9
20250930 02:57:45 America/Denver,-1,48.9,49.65,47.9,48.7
20250930 02:58:00 America/Denver,-1,48.7,49.65,48.2,48.9
20250930 02:58:15 America/Denver,-1,48.9,49.2,48.9,49.2
20250930 02:58:30 America/Denver,-1,49.2,49.25,48.3,48.85
20250930 02:58:45 America/Denver,-1,48.85,48.9,48.8,48.85
20250930 02:59:00 America/Denver,-1,48.85,49.2,47.65,48.5
20250930 02:59:15 America/Denver,-1,48.5,49.55,48.45,48.65
20250930 02:59:30 America/Denver,-1,48.65,48.65,48.45,48.45
20250930 02:59:45 America/Denver,-1,48.45,49.15,47.65,48.6
20250930 03:00:00 America/Denver,-1,48.6,50.65,47.6,48.6
20250930 03:00:15 America/Denver,-1,48.6,49.4,48.6,49.0
20250930 03:00:30 America/Denver,-1,49.0,49.05,48.3,49.0
20250930 03:00:45 America/Denver,-1,49.0,49.85,48.85,48.85
20250930 03:01:00 America/Denver,-1,48.85,49.7,47.5,48.3
20250930 03:01:15 America/Denver,-1,48.3,48.95,47.4,48.1
20250930 03:01:30 America/Denver,-1,48.1,48.8,47.3,47.8
20250930 03:01:45 America/Denver,-1,47.8,49.45,46.1,47.4
20250930 03:02:00 America/Denver,-1,47.4,48.75,47.05,47.65
20250930 03:02:15 America/Denver,-1,47.65,48.35,46.7,46.7
20250930 03:02:30 America/Denver,-1,46.7,47.8,46.65,47.0
20250930 03:02:45 America/Denver,-1,47.0,47.9,46.2,47.0
20250930 03:03:00 America/Denver,-1,47.0,48.0,47.0,47.05
20250930 03:03:15 America/Denver,-1,47.05,47.95,47.0,47.0
20250930 03:03:30 America/Denver,-1,47.0,48.0,46.4,47.0
20250930 03:03:45 America/Denver,-1,47.0,47.95,46.05,46.8
20250930 03:04:00 America/Denver,-1,46.8,47.95,46.2,47.1
20250930 03:04:15 America/Denver,-1,47.1,47.95,46.1,46.8
20250930 03:04:30 America/Denver,-1,46.8,47.85,46.2,47.1
20250930 03:04:45 America/Denver,-1,47.1,47.55,47.05,47.5
20250930 03:05:00 America/Denver,-1,47.5,49.75,46.7,47.8
20250930 03:05:15 America/Denver,-1,47.8,48.75,47.7,48.25
20250930 03:05:30 America/Denver,-1,48.25,49.15,48.1,48.3
20250930 03:05:45 America/Denver,-1,48.3,50.3,47.95,49.4
20250930 03:06:00 America/Denver,-1,49.4,49.7,48.3,49.05
20250930 03:06:15 America/Denver,-1,49.05,50.1,48.35,49.1
20250930 03:06:30 America/Denver,-1,49.1,49.7,48.15,48.75
20250930 03:06:45 America/Denver,-1,48.75,49.4,48.0,48.5
20250930 03:07:00 America/Denver,-1,48.5,49.3,48.5,48.5
20250930 03:07:15 America/Denver,-1,48.5,49.75,48.05,48.7
20250930 03:07:30 America/Denver,-1,48.7,48.7,48.15,48.15
20250930 03:07:45 America/Denver,-1,48.15,50.4,47.4,48.05
20250930 03:08:00 America/Denver,-1,48.05,48.9,48.05,48.4
20250930 03:08:15 America/Denver,-1,48.4,48.4,48.3,48.35
20250930 03:08:30 America/Denver,-1,48.35,49.4,47.5,48.7
20250930 03:08:45 America/Denver,-1,48.7,48.7,48.7,48.7
20250930 03:09:00 America/Denver,-1,48.7,49.4,47.65,48.55
20250930 03:09:15 America/Denver,-1,48.55,49.25,47.5,48.3
20250930 03:09:30 America/Denver,-1,48.3,48.3,48.0,48.15
20250930 03:09:45 America/Denver,-1,48.15,48.55,46.5,47.75
20250930 03:10:00 America/Denver,-1,47.75,48.85,47.75,47.95
20250930 03:10:15 America/Denver,-1,47.95,47.95,46.75,47.7
20250930 03:10:30 America/Denver,-1,47.7,47.85,46.75,47.6
20250930 03:10:45 America/Denver,-1,47.6,48.55,46.6,47.7
20250930 03:11:00 America/Denver,-1,47.7,48.2,47.65,47.85
20250930 03:11:15 America/Denver,-1,47.85,49.85,46.8,47.85
20250930 03:11:30 America/Denver,-1,47.85,48.85,47.25,48.1
20250930 03:11:45 America/Denver,-1,48.1,49.05,48.0,48.15
20250930 03:12:00 America/Denver,-1,48.15,48.2,47.8,47.8
20250930 03:12:15 America/Denver,-1,47.8,47.9,47.6,47.7
20250930 03:12:30 America/Denver,-1,47.7,47.7,45.85,47.5
20250930 03:12:45 America/Denver,-1,47.5,47.9,46.35,47.45
20250930 03:13:00 America/Denver,-1,47.45,48.5,47.45,47.85
20250930 03:13:15 America/Denver,-1,47.85,48.0,46.75,47.5
20250930 03:13:30 America/Denver,-1,47.5,47.55,47.3,47.3
20250930 03:13:45 America/Denver,-1,47.3,48.35,46.8,46.8
20250930 03:14:00 America/Denver,-1,46.8,48.3,46.55,47.2
20250930 03:14:15 America/Denver,-1,47.2,48.35,47.1,47.5
20250930 03:14:30 America/Denver,-1,47.5,48.45,47.5,47.6
20250930 03:14:45 America/Denver,-1,47.6,47.6,46.65,47.3
20250930 03:15:00 America/Denver,-1,47.3,47.85,46.0,46.8
20250930 03:15:15 America/Denver,-1,46.8,48.05,46.1,47.2
20250930 03:15:30 America/Denver,-1,47.2,49.3,47.2,47.6
20250930 03:15:45 America/Denver,-1,47.6,47.6,46.6,47.45
20250930 03:16:00 America/Denver,-1,47.45,47.7,46.9,47.45
20250930 03:16:15 America/Denver,-1,47.45,48.4,47.45,47.85
20250930 03:16:30 America/Denver,-1,47.85,47.9,47.8,47.8
20250930 03:16:45 America/Denver,-1,47.8,48.65,46.85,47.8
20250930 03:17:00 America/Denver,-1,47.8,48.15,46.15,46.8
20250930 03:17:15 America/Denver,-1,46.8,47.6,45.85,46.6
20250930 03:17:30 America/Denver,-1,46.6,47.75,46.2,47.2
20250930 03:17:45 America/Denver,-1,47.2,47.7,46.95,46.95
20250930 03:18:00 America/Denver,-1,46.95,47.45,46.95,47.35
20250930 03:18:15 America/Denver,-1,47.35,47.35,47.05,47.3
20250930 03:18:30 America/Denver,-1,47.3,47.5,47.1,47.5
20250930 03:18:45 America/Denver,-1,47.5,47.85,47.5,47.65
20250930 03:19:00 America/Denver,-1,47.65,47.9,47.55,47.6
20250930 03:19:15 America/Denver,-1,47.6,48.0,47.6,47.8
20250930 03:19:30 America/Denver,-1,47.8,48.4,47.8,48.1
20250930 03:19:45 America/Denver,-1,48.1,48.1,48.0,48.1
20250930 03:20:00 America/Denver,-1,48.1,48.2,47.6,47.6
20250930 03:20:15 America/Denver,-1,47.6,47.85,47.6,47.6
20250930 03:20:30 America/Denver,-1,47.6,48.05,47.3,47.8
20250930 03:20:45 America/Denver,-1,47.8,47.8,47.6,47.6
20250930 03:21:00 America/Denver,-1,47.6,47.7,47.5,47.7
20250930 03:21:15 America/Denver,-1,47.7,48.05,47.65,48.0
20250930 03:21:30 America/Denver,-1,48.0,48.0,47.15,47.45
20250930 03:21:45 America/Denver,-1,47.45,47.5,47.45,47.45
20250930 03:22:00 America/Denver,-1,47.45,47.75,47.45,47.5
20250930 03:22:15 America/Denver,-1,47.5,47.6,47.3,47.6
20250930 03:22:30 America/Denver,-1,47.6,48.0,47.6,47.75
20250930 03:22:45 America/Denver,-1,47.75,48.25,47.65,47.9
20250930 03:23:00 America/Denver,-1,47.9,48.15,47.9,48.1
20250930 03:23:15 America/Denver,-1,48.1,48.8,48.1,48.3
20250930 03:23:30 America/Denver,-1,48.3,49.25,47.6,48.35
20250930 03:23:45 America/Denver,-1,48.35,49.35,47.45,47.8
20250930 03:24:00 America/Denver,-1,47.8,48.75,46.95,47.6
20250930 03:24:15 America/Denver,-1,47.6,47.7,47.6,47.6
20250930 03:24:30 America/Denver,-1,47.6,47.95,47.6,47.95
20250930 03:24:45 America/Denver,-1,47.95,48.8,47.8,47.9
20250930 03:25:00 America/Denver,-1,47.9,48.8,47.0,48.0
20250930 03:25:15 America/Denver,-1,48.0,48.7,47.65,48.0
20250930 03:25:30 America/Denver,-1,48.0,48.7,47.05,47.05
20250930 03:25:45 America/Denver,-1,47.05,48.7,47.05,47.8
20250930 03:26:00 America/Denver,-1,47.8,48.8,46.9,47.95
20250930 03:26:15 America/Denver,-1,47.95,48.2,47.9,48.2
20250930 03:26:30 America/Denver,-1,48.2,49.85,47.45,48.35
20250930 03:26:45 America/Denver,-1,48.35,49.25,47.4,48.35
20250930 03:27:00 America/Denver,-1,48.35,49.25,47.65,48.95
20250930 03:27:15 America/Denver,-1,48.95,48.95,47.4,48.15
20250930 03:27:30 America/Denver,-1,48.15,48.15,47.35,48.15
20250930 03:27:45 America/Denver,-1,48.15,48.2,48.1,48.2
20250930 03:28:00 America/Denver,-1,48.2,48.4,48.2,48.4
20250930 03:28:15 America/Denver,-1,48.4,49.3,47.6,48.65
20250930 03:28:30 America/Denver,-1,48.65,48.65,48.4,48.4
20250930 03:28:45 America/Denver,-1,48.4,49.35,47.8,48.7
20250930 03:29:00 America/Denver,-1,48.7,49.7,48.05,48.9
20250930 03:29:15 America/Denver,-1,48.9,48.9,48.8,48.8
20250930 03:29:30 America/Denver,-1,48.8,49.7,48.05,48.6
20250930 03:29:45 America/Denver,-1,48.6,48.8,48.5,48.8
20250930 03:30:00 America/Denver,-1,48.8,49.7,47.9,48.95
20250930 03:30:15 America/Denver,-1,48.95,49.0,48.3,48.95
20250930 03:30:30 America/Denver,-1,48.95,50.15,48.0,49.45
20250930 03:30:45 America/Denver,-1,49.45,52.15,49.3,51.1
20250930 03:31:00 America/Denver,-1,51.1,51.5,49.7,50.5
20250930 03:31:15 America/Denver,-1,50.5,50.55,49.65,50.4
20250930 03:31:30 America/Denver,-1,50.4,51.1,49.65,50.5
20250930 03:31:45 America/Denver,-1,50.5,50.5,49.3,50.2
20250930 03:32:00 America/Denver,-1,50.2,50.4,50.2,50.25
20250930 03:32:15 America/Denver,-1,50.25,50.85,49.35,50.3
20250930 03:32:30 America/Denver,-1,50.3,51.45,49.45,50.6
20250930 03:32:45 America/Denver,-1,50.6,51.55,49.7,50.3
20250930 03:33:00 America/Denver,-1,50.3,51.4,49.6,50.7
20250930 03:33:15 America/Denver,-1,50.7,51.6,49.7,50.5
20250930 03:33:30 America/Denver,-1,50.5,51.55,49.7,50.4
20250930 03:33:45 America/Denver,-1,50.4,50.4,49.65,50.4
20250930 03:34:00 America/Denver,-1,50.4,51.45,49.6,50.4
20250930 03:34:15 America/Denver,-1,50.4,50.95,48.05,50.2
20250930 03:34:30 America/Denver,-1,50.2,51.0,49.15,50.1
20250930 03:34:45 America/Denver,-1,50.1,50.95,50.0,50.2
20250930 03:35:00 America/Denver,-1,50.2,50.2,49.1,50.0
20250930 03:35:15 America/Denver,-1,50.0,50.6,49.85,50.05
20250930 03:35:30 America/Denver,-1,50.05,50.2,49.15,50.1
20250930 03:35:45 America/Denver,-1,50.1,50.1,50.0,50.05
20250930 03:36:00 America/Denver,-1,50.05,50.85,49.1,49.75
20250930 03:36:15 America/Denver,-1,49.75,49.75,49.65,49.65
20250930 03:36:30 America/Denver,-1,49.65,50.7,48.9,49.75
20250930 03:36:45 America/Denver,-1,49.75,50.7,48.95,49.65
20250930 03:37:00 America/Denver,-1,49.65,50.7,48.9,49.8
20250930 03:37:15 America/Denver,-1,49.8,50.8,49.8,49.85
20250930 03:37:30 America/Denver,-1,49.85,51.2,46.95,49.7
20250930 03:37:45 America/Denver,-1,49.7,50.05,48.6,49.2
20250930 03:38:00 America/Denver,-1,49.2,49.95,48.4,48.75
20250930 03:38:15 America/Denver,-1,48.75,49.3,47.75,48.3
20250930 03:38:30 America/Denver,-1,48.3,49.4,47.5,48.3
20250930 03:38:45 America/Denver,-1,48.3,48.9,47.2,47.9
20250930 03:39:00 America/Denver,-1,47.9,49.0,47.15,48.2
20250930 03:39:15 America/Denver,-1,48.2,49.05,48.1,48.3
20250930 03:39:30 America/Denver,-1,48.3,49.05,48.3,48.3
20250930 03:39:45 America/Denver,-1,48.3,49.05,47.7,48.3
20250930 03:40:00 America/Denver,-1,48.3,49.05,47.2,48.3
20250930 03:40:15 America/Denver,-1,48.3,48.4,48.15,48.2
20250930 03:40:30 America/Denver,-1,48.2,48.3,48.2,48.3
20250930 03:40:45 America/Denver,-1,48.3,49.55,48.3,48.9
20250930 03:41:00 America/Denver,-1,48.9,49.9,47.95,48.65
20250930 03:41:15 America/Denver,-1,48.65,49.45,47.7,48.6
20250930 03:41:30 America/Denver,-1,48.6,49.35,47.9,48.5
20250930 03:41:45 America/Denver,-1,48.5,48.5,47.65,48.1
20250930 03:42:00 America/Denver,-1,48.1,48.1,47.05,47.6
20250930 03:42:15 America/Denver,-1,47.6,48.6,47.35,47.9
20250930 03:42:30 America/Denver,-1,47.9,48.55,47.55,47.55
20250930 03:42:45 America/Denver,-1,47.55,48.45,47.5,47.6
20250930 03:43:00 America/Denver,-1,47.6,47.65,47.0,47.4
20250930 03:43:15 America/Denver,-1,47.4,47.55,46.9,47.35
20250930 03:43:30 America/Denver,-1,47.35,47.35,47.15,47.15
20250930 03:43:45 America/Denver,-1,47.15,47.15,46.85,47.0
20250930 03:44:00 America/Denver,-1,47.0,47.25,46.7,47.15
20250930 03:44:15 America/Denver,-1,47.15,48.35,47.15,47.5
20250930 03:44:30 America/Denver,-1,47.5,47.75,47.5,47.7
20250930 03:44:45 America/Denver,-1,47.7,48.2,47.7,47.95
20250930 03:45:00 America/Denver,-1,47.95,48.0,47.65,48.0
20250930 03:45:15 America/Denver,-1,48.0,48.0,47.9,47.9
20250930 03:45:30 America/Denver,-1,47.9,48.1,47.35,47.7
20250930 03:45:45 America/Denver,-1,47.7,47.75,47.6,47.6
20250930 03:46:00 America/Denver,-1,47.6,48.45,47.55,47.6
20250930 03:46:15 America/Denver,-1,47.6,48.4,46.65,47.55
20250930 03:46:30 America/Denver,-1,47.55,47.9,46.6,47.3
20250930 03:46:45 America/Denver,-1,47.3,47.3,47.3,47.3
20250930 03:47:00 America/Denver,-1,47.3,48.5,44.8,47.15
20250930 03:47:15 America/Denver,-1,47.15,47.7,47.1,47.1
20250930 03:47:30 America/Denver,-1,47.1,49.4,47.1,47.1
20250930 03:47:45 America/Denver,-1,47.1,47.1,47.05,47.1
20250930 03:48:00 America/Denver,-1,47.1,48.1,46.3,47.15
20250930 03:48:15 America/Denver,-1,47.15,48.0,45.9,46.85
20250930 03:48:30 America/Denver,-1,46.85,47.85,45.95,46.95
20250930 03:48:45 America/Denver,-1,46.95,47.75,46.7,46.9
20250930 03:49:00 America/Denver,-1,46.9,47.85,46.9,46.9
20250930 03:49:15 America/Denver,-1,46.9,46.9,46.0,46.7
20250930 03:49:30 America/Denver,-1,46.7,46.7,46.5,46.5
20250930 03:49:45 America/Denver,-1,46.5,47.7,45.85,46.65
20250930 03:50:00 America/Denver,-1,46.65,47.85,45.95,47.6
20250930 03:50:15 America/Denver,-1,47.6,48.2,46.65,47.35
20250930 03:50:30 America/Denver,-1,47.35,48.25,47.2,48.0
20250930 03:50:45 America/Denver,-1,48.0,48.4,46.6,47.65
20250930 03:51:00 America/Denver,-1,47.65,48.85,45.65,47.5
20250930 03:51:15 America/Denver,-1,47.5,48.65,46.5,47.2
20250930 03:51:30 America/Denver,-1,47.2,47.8,46.05,46.75
20250930 03:51:45 America/Denver,-1,46.75,47.65,45.95,47.15
20250930 03:52:00 America/Denver,-1,47.15,48.7,44.35,46.15
20250930 03:52:15 America/Denver,-1,46.15,47.05,45.25,46.1
20250930 03:52:30 America/Denver,-1,46.1,46.95,45.95,46.1
20250930 03:52:45 America/Denver,-1,46.1,47.1,46.1,46.3
20250930 03:53:00 America/Denver,-1,46.3,47.15,46.3,46.7
20250930 03:53:15 America/Denver,-1,46.7,48.0,46.25,47.15
20250930 03:53:30 America/Denver,-1,47.15,48.0,46.15,46.9
20250930 03:53:45 America/Denver,-1,46.9,48.0,46.9,47.2
20250930 03:54:00 America/Denver,-1,47.2,47.9,46.9,46.95
20250930 03:54:15 America/Denver,-1,46.95,47.55,46.0,46.7
20250930 03:54:30 America/Denver,-1,46.7,47.7,46.7,46.75
20250930 03:54:45 America/Denver,-1,46.75,47.65,45.8,46.8
20250930 03:55:00 America/Denver,-1,46.8,47.4,46.8,46.9
20250930 03:55:15 America/Denver,-1,46.9,48.0,46.9,47.0
20250930 03:55:30 America/Denver,-1,47.0,47.8,47.0,47.1
20250930 03:55:45 America/Denver,-1,47.1,48.15,47.1,47.45
20250930 03:56:00 America/Denver,-1,47.45,47.5,47.45,47.5
20250930 03:56:15 America/Denver,-1,47.5,48.25,46.7,47.7
20250930 03:56:30 America/Denver,-1,47.7,48.45,46.8,47.5
20250930 03:56:45 America/Denver,-1,47.5,48.45,46.75,47.5
20250930 03:57:00 America/Denver,-1,47.5,48.05,46.4,47.25
20250930 03:57:15 America/Denver,-1,47.25,48.3,46.3,47.55
20250930 03:57:30 America/Denver,-1,47.55,47.55,47.5,47.5
20250930 03:57:45 America/Denver,-1,47.5,48.2,47.4,47.45
20250930 03:58:00 America/Denver,-1,47.45,48.25,46.6,47.3
20250930 03:58:15 America/Denver,-1,47.3,48.15,46.3,47.5
20250930 03:58:30 America/Denver,-1,47.5,47.5,47.5,47.5
20250930 03:58:45 America/Denver,-1,47.5,47.5,47.5,47.5
20250930 03:59:00 America/Denver,-1,47.5,48.3,46.7,47.65
20250930 03:59:15 America/Denver,-1,47.65,48.25,46.7,47.55
20250930 03:59:30 America/Denver,-1,47.55,47.55,47.55,47.55
20250930 03:59:45 America/Denver,-1,47.55,47.85,46.65,47.25
20250930 04:00:00 America/Denver,-1,47.25,49.2,47.15,48.05
20250930 04:00:15 America/Denver,-1,48.05,48.15,46.6,47.6
20250930 04:00:30 America/Denver,-1,47.6,48.45,47.55,47.7
20250930 04:00:45 America/Denver,-1,47.7,47.7,46.85,47.7
20250930 04:01:00 America/Denver,-1,47.7,48.6,46.9,47.85
20250930 04:01:15 America/Denver,-1,47.85,47.85,47.75,47.75
20250930 04:01:30 America/Denver,-1,47.75,47.75,46.75,47.7
20250930 04:01:45 America/Denver,-1,47.7,48.6,47.7,48.0
20250930 04:02:00 America/Denver,-1,48.0,49.2,47.15,48.0
20250930 04:02:15 America/Denver,-1,48.0,48.7,46.85,48.0
20250930 04:02:30 America/Denver,-1,48.0,49.0,47.4,48.2
20250930 04:02:45 America/Denver,-1,48.2,49.05,48.1,48.1
20250930 04:03:00 America/Denver,-1,48.1,49.3,47.35,48.55
20250930 04:03:15 America/Denver,-1,48.55,49.35,47.65,48.4
20250930 04:03:30 America/Denver,-1,48.4,48.4,48.35,48.35
20250930 04:03:45 America/Denver,-1,48.35,49.15,47.55,48.35
20250930 04:04:00 America/Denver,-1,48.35,49.15,47.5,48.35
20250930 04:04:15 America/Denver,-1,48.35,49.1,47.55,48.55
20250930 04:04:30 America/Denver,-1,48.55,49.55,47.75,48.8
20250930 04:04:45 America/Denver,-1,48.8,48.8,48.7,48.7
20250930 04:05:00 America/Denver,-1,48.7,49.5,47.8,49.0
20250930 04:05:15 America/Denver,-1,49.0,49.0,48.8,48.95
20250930 04:05:30 America/Denver,-1,48.95,49.75,48.85,49.2
20250930 04:05:45 America/Denver,-1,49.2,49.85,49.2,49.4
20250930 04:06:00 America/Denver,-1,49.4,50.0,48.25,49.2
20250930 04:06:15 America/Denver,-1,49.2,50.25,48.5,49.5
20250930 04:06:30 America/Denver,-1,49.5,50.25,48.6,49.55
20250930 04:06:45 America/Denver,-1,49.55,49.55,48.8,49.45
20250930 04:07:00 America/Denver,-1,49.45,49.95,48.5,49.2
20250930 04:07:15 America/Denver,-1,49.2,49.2,48.35,49.2
20250930 04:07:30 America/Denver,-1,49.2,50.1,49.2,49.4
20250930 04:07:45 America/Denver,-1,49.4,49.55,48.55,49.45
20250930 04:08:00 America/Denver,-1,49.45,49.45,49.45,49.45
20250930 04:08:15 America/Denver,-1,49.45,49.45,49.4,49.4
20250930 04:08:30 America/Denver,-1,49.4,50.25,48.55,49.5
20250930 04:08:45 America/Denver,-1,49.5,50.25,49.45,49.6
20250930 04:09:00 America/Denver,-1,49.6,50.2,48.65,49.8
20250930 04:09:15 America/Denver,-1,49.8,50.35,48.8,49.45
20250930 04:09:30 America/Denver,-1,49.45,49.45,49.4,49.4
20250930 04:09:45 America/Denver,-1,49.4,50.25,49.3,49.3
20250930 04:10:00 America/Denver,-1,49.3,49.4,49.3,49.4
20250930 04:10:15 America/Denver,-1,49.4,50.05,48.25,49.2
20250930 04:10:30 America/Denver,-1,49.2,49.8,48.0,48.75
20250930 04:10:45 America/Denver,-1,48.75,49.2,48.0,48.75
20250930 04:11:00 America/Denver,-1,48.75,49.05,47.55,48.1
20250930 04:11:15 America/Denver,-1,48.1,48.1,48.1,48.1
20250930 04:11:30 America/Denver,-1,48.1,49.15,47.6,48.35
20250930 04:11:45 America/Denver,-1,48.35,48.35,47.5,47.9
20250930 04:12:00 America/Denver,-1,47.9,47.9,47.15,47.65
20250930 04:12:15 America/Denver,-1,47.65,48.6,46.85,47.75
20250930 04:12:30 America/Denver,-1,47.75,48.65,46.9,47.85
20250930 04:12:45 America/Denver,-1,47.85,48.6,47.15,47.55
20250930 04:13:00 America/Denver,-1,47.55,48.2,46.4,47.15
20250930 04:13:15 America/Denver,-1,47.15,48.1,46.25,46.95
20250930 04:13:30 America/Denver,-1,46.95,48.1,45.95,46.65
20250930 04:13:45 America/Denver,-1,46.65,47.4,45.85,46.5
20250930 04:14:00 America/Denver,-1,46.5,47.4,46.4,46.4
